,x,y,coords,geometry,net,name,vn_kv,type,zone,in_service,min_vm_pu,max_vm_pu,consumer_bus,plz
38,10.887424261489278,49.14824454377933,,POINT (10.887424261489278 49.14824454377933),4,Consumer Nodebus 1887,0.4,n,SFH,True,0.95,1.05,True,91720
39,10.886518613466123,49.1483482157163,,POINT (10.886518613466123 49.1483482157163),4,Consumer Nodebus 1948,0.4,n,SFH,True,0.95,1.05,True,91720
40,10.887017634659982,49.14866247007715,,POINT (10.887017634659982 49.14866247007715),4,Consumer Nodebus 1973,0.4,n,SFH,True,0.95,1.05,True,91720
41,10.885843889410658,49.14875789133395,,POINT (10.885843889410658 49.14875789133395),4,Consumer Nodebus 1975,0.4,n,TH,True,0.95,1.05,True,91720
42,10.88601130369624,49.14872364359807,,POINT (10.88601130369624 49.14872364359807),4,Consumer Nodebus 1977,0.4,n,TH,True,0.95,1.05,True,91720
43,10.886185894797741,49.14867769364464,,POINT (10.886185894797741 49.14867769364464),4,Consumer Nodebus 1979,0.4,n,TH,True,0.95,1.05,True,91720
44,10.887189000001204,49.14879239337428,,POINT (10.887189000001204 49.14879239337428),4,Consumer Nodebus 2119,0.4,n,TH,True,0.95,1.05,True,91720
45,10.887024774671582,49.14885983728152,,POINT (10.887024774671582 49.14885983728152),4,Consumer Nodebus 2135,0.4,n,MFH,True,0.95,1.05,True,91720
0,10.847627185365685,49.17814849680818,,POINT (10.847627185365685 49.17814849680818),5,LVbus 1,0.4,n,,True,0.95,1.05,False,91720
1,10.847627185365685,49.178298496808175,,POINT (10.847627185365685 49.178298496808175),5,MVbus 1,20.0,n,,True,0.95,1.05,False,91720
2,10.847627185365685,49.17814849680818,,POINT (10.847627185365685 49.17814849680818),5,Connection Nodebus 2240,0.4,n,,True,0.95,1.05,False,91720
3,10.846923600000002,49.17831609668162,,POINT (10.846923600000002 49.17831609668162),5,Connection Nodebus 2241,0.4,n,,True,0.95,1.05,False,91720
4,10.846968543564525,49.178448251573215,,POINT (10.846968543564525 49.178448251573215),5,Connection Nodebus 2190,0.4,n,,True,0.95,1.05,False,91720
5,10.846792015223773,49.17810581746013,,POINT (10.846792015223773 49.17810581746013),5,Connection Nodebus 799,0.4,n,,True,0.95,1.05,False,91720
6,10.846777454777545,49.17808316402658,,POINT (10.846777454777545 49.17808316402658),5,Connection Nodebus 801,0.4,n,,True,0.95,1.05,False,91720
7,10.847045273577475,49.17867387162113,,POINT (10.847045273577475 49.17867387162113),5,Connection Nodebus 2152,0.4,n,,True,0.95,1.05,False,91720
8,10.84665130154096,49.177886891328924,,POINT (10.84665130154096 49.177886891328924),5,Connection Nodebus 808,0.4,n,,True,0.95,1.05,False,91720
9,10.846529362040947,49.17769717282904,,POINT (10.846529362040947 49.17769717282904),5,Connection Nodebus 354,0.4,n,,True,0.95,1.05,False,91720
10,10.847457926134041,49.179047322039494,,POINT (10.847457926134041 49.179047322039494),5,Connection Nodebus 793,0.4,n,,True,0.95,1.05,False,91720
11,10.846518502541878,49.177666380833735,,POINT (10.846518502541878 49.177666380833735),5,Connection Nodebus 2026,0.4,n,,True,0.95,1.05,False,91720
12,10.846533770519143,49.17769013553061,,POINT (10.846533770519143 49.17769013553061),5,Connection Nodebus 2031,0.4,n,,True,0.95,1.05,False,91720
13,10.846303988802898,49.17763093028061,,POINT (10.846303988802898 49.17763093028061),5,Connection Nodebus 915,0.4,n,,True,0.95,1.05,False,91720
14,10.847604985606644,49.17902571290965,,POINT (10.847604985606644 49.17902571290965),5,Connection Nodebus 1513,0.4,n,,True,0.95,1.05,False,91720
15,10.846386787843025,49.17740898322767,,POINT (10.846386787843025 49.17740898322767),5,Connection Nodebus 2039,0.4,n,,True,0.95,1.05,False,91720
16,10.846190902285974,49.17766291712035,,POINT (10.846190902285974 49.17766291712035),5,Connection Nodebus 1860,0.4,n,,True,0.95,1.05,False,91720
17,10.846610860647829,49.177810075891905,,POINT (10.846610860647829 49.177810075891905),5,Connection Nodebus 1892,0.4,n,,True,0.95,1.05,False,91720
18,10.847067788558519,49.17866245815191,,POINT (10.847067788558519 49.17866245815191),5,Connection Nodebus 925,0.4,n,,True,0.95,1.05,False,91720
19,10.847759903007475,49.178987514381234,,POINT (10.847759903007475 49.178987514381234),5,Connection Nodebus 795,0.4,n,,True,0.95,1.05,False,91720
20,10.846637448983184,49.177851443094305,,POINT (10.846637448983184 49.177851443094305),5,Connection Nodebus 2029,0.4,n,,True,0.95,1.05,False,91720
21,10.846358517300452,49.177305344083315,,POINT (10.846358517300452 49.177305344083315),5,Connection Nodebus 1951,0.4,n,,True,0.95,1.05,False,91720
22,10.846642451356432,49.17785922597934,,POINT (10.846642451356432 49.17785922597934),5,Connection Nodebus 2133,0.4,n,,True,0.95,1.05,False,91720
23,10.846667465275447,49.17789814355737,,POINT (10.846667465275447 49.17789814355737),5,Connection Nodebus 1894,0.4,n,,True,0.95,1.05,False,91720
24,10.847035667178485,49.178568007197946,,POINT (10.847035667178485 49.178568007197946),5,Connection Nodebus 923,0.4,n,,True,0.95,1.05,False,91720
25,10.845949899999997,49.177693596681415,,POINT (10.845949899999997 49.177693596681415),5,Connection Nodebus 1641,0.4,n,,True,0.95,1.05,False,91720
26,10.845943645949832,49.17769282586857,,POINT (10.845943645949832 49.17769282586857),5,Connection Nodebus 1731,0.4,n,,True,0.95,1.05,False,91720
27,10.84633206307641,49.17719460894229,,POINT (10.84633206307641 49.17719460894229),5,Connection Nodebus 816,0.4,n,,True,0.95,1.05,False,91720
28,10.845876841584623,49.17768459219487,,POINT (10.845876841584623 49.17768459219487),5,Connection Nodebus 910,0.4,n,,True,0.95,1.05,False,91720
29,10.845809950276095,49.1776763477627,,POINT (10.845809950276095 49.1776763477627),5,Connection Nodebus 1380,0.4,n,,True,0.95,1.05,False,91720
30,10.84732142809851,49.179562406878944,,POINT (10.84732142809851 49.179562406878944),5,Connection Nodebus 1678,0.4,n,,True,0.95,1.05,False,91720
31,10.845775486416738,49.17767210003496,,POINT (10.845775486416738 49.17767210003496),5,Connection Nodebus 1953,0.4,n,,True,0.95,1.05,False,91720
32,10.846323487142847,49.177103062301306,,POINT (10.846323487142847 49.177103062301306),5,Connection Nodebus 906,0.4,n,,True,0.95,1.05,False,91720
33,10.847969161671573,49.179403991364,,POINT (10.847969161671573 49.179403991364),5,Connection Nodebus 1660,0.4,n,,True,0.95,1.05,False,91720
34,10.847974313975715,49.17940612490849,,POINT (10.847974313975715 49.17940612490849),5,Connection Nodebus 2154,0.4,n,,True,0.95,1.05,False,91720
35,10.846322341261134,49.1770795814785,,POINT (10.846322341261134 49.1770795814785),5,Connection Nodebus 2043,0.4,n,,True,0.95,1.05,False,91720
36,10.846322275654632,49.17707823710274,,POINT (10.846322275654632 49.17707823710274),5,Connection Nodebus 2041,0.4,n,,True,0.95,1.05,False,91720
37,10.848134062046826,49.17889525554396,,POINT (10.848134062046826 49.17889525554396),5,Connection Nodebus 1511,0.4,n,,True,0.95,1.05,False,91720
38,10.84568937428254,49.17766148652228,,POINT (10.84568937428254 49.17766148652228),5,Connection Nodebus 1378,0.4,n,,True,0.95,1.05,False,91720
39,10.846315119849605,49.17702906137727,,POINT (10.846315119849605 49.17702906137727),5,Connection Nodebus 814,0.4,n,,True,0.95,1.05,False,91720
40,10.845640919644724,49.17764915667762,,POINT (10.845640919644724 49.17764915667762),5,Connection Nodebus 917,0.4,n,,True,0.95,1.05,False,91720
41,10.84631283037324,49.17698214642678,,POINT (10.84631283037324 49.17698214642678),5,Connection Nodebus 2045,0.4,n,,True,0.95,1.05,False,91720
42,10.846317261715463,49.17697549372471,,POINT (10.846317261715463 49.17697549372471),5,Connection Nodebus 820,0.4,n,,True,0.95,1.05,False,91720
43,10.84691877083624,49.1782863511902,,POINT (10.84691877083624 49.1782863511902),5,Connection Nodebus 1777,0.4,n,,True,0.95,1.05,False,91720
44,10.847381624065589,49.179754670272516,,POINT (10.847381624065589 49.179754670272516),5,Connection Nodebus 927,0.4,n,,True,0.95,1.05,False,91720
45,10.846310099999997,49.17692619668124,,POINT (10.846310099999997 49.17692619668124),5,Connection Nodebus 904,0.4,n,,True,0.95,1.05,False,91720
46,10.846312705527625,49.17691672409083,,POINT (10.846312705527625 49.17691672409083),5,Connection Nodebus 2222,0.4,n,,True,0.95,1.05,False,91720
47,10.846877272118718,49.17822456609687,,POINT (10.846877272118718 49.17822456609687),5,Connection Nodebus 921,0.4,n,,True,0.95,1.05,False,91720
48,10.845474344243584,49.17760481659479,,POINT (10.845474344243584 49.17760481659479),5,Connection Nodebus 908,0.4,n,,True,0.95,1.05,False,91720
49,10.846880030818213,49.178228858115986,,POINT (10.846880030818213 49.178228858115986),5,Connection Nodebus 919,0.4,n,,True,0.95,1.05,False,91720
50,10.846327084425619,49.17686444846649,,POINT (10.846327084425619 49.17686444846649),5,Connection Nodebus 2220,0.4,n,,True,0.95,1.05,False,91720
51,10.847405292172544,49.1798249698682,,POINT (10.847405292172544 49.1798249698682),5,Connection Nodebus 929,0.4,n,,True,0.95,1.05,False,91720
52,10.846334707064415,49.17683673571296,,POINT (10.846334707064415 49.17683673571296),5,Connection Nodebus 900,0.4,n,,True,0.95,1.05,False,91720
53,10.846337523272092,49.17682649714178,,POINT (10.846337523272092 49.17682649714178),5,Connection Nodebus 902,0.4,n,,True,0.95,1.05,False,91720
54,10.848464889137718,49.178813680020426,,POINT (10.848464889137718 49.178813680020426),5,Connection Nodebus 1509,0.4,n,,True,0.95,1.05,False,91720
55,10.845333848348787,49.17756741826268,,POINT (10.845333848348787 49.17756741826268),5,Connection Nodebus 912,0.4,n,,True,0.95,1.05,False,91720
56,10.846361609462276,49.17673892949885,,POINT (10.846361609462276 49.17673892949885),5,Connection Nodebus 1787,0.4,n,,True,0.95,1.05,False,91720
57,10.846364674236863,49.17672778719582,,POINT (10.846364674236863 49.17672778719582),5,Connection Nodebus 1922,0.4,n,,True,0.95,1.05,False,91720
58,10.847477435829388,49.179983774763635,,POINT (10.847477435829388 49.179983774763635),5,Connection Nodebus 935,0.4,n,,True,0.95,1.05,False,91720
59,10.846394480653718,49.17664730523133,,POINT (10.846394480653718 49.17664730523133),5,Connection Nodebus 894,0.4,n,,True,0.95,1.05,False,91720
60,10.84639001060732,49.176640669080086,,POINT (10.84639001060732 49.176640669080086),5,Connection Nodebus 1924,0.4,n,,True,0.95,1.05,False,91720
61,10.848552587608793,49.179597478681565,,POINT (10.848552587608793 49.179597478681565),5,Connection Nodebus 1505,0.4,n,,True,0.95,1.05,False,91720
62,10.846401023208761,49.176627106078506,,POINT (10.846401023208761 49.176627106078506),5,Connection Nodebus 892,0.4,n,,True,0.95,1.05,False,91720
63,10.84752033568075,49.180084212825214,,POINT (10.84752033568075 49.180084212825214),5,Connection Nodebus 933,0.4,n,,True,0.95,1.05,False,91720
64,10.848637894693763,49.17962105585821,,POINT (10.848637894693763 49.17962105585821),5,Connection Nodebus 1507,0.4,n,,True,0.95,1.05,False,91720
65,10.847535108799486,49.18011673159727,,POINT (10.847535108799486 49.18011673159727),5,Connection Nodebus 931,0.4,n,,True,0.95,1.05,False,91720
66,10.846420741043216,49.17654579333669,,POINT (10.846420741043216 49.17654579333669),5,Connection Nodebus 1815,0.4,n,,True,0.95,1.05,False,91720
67,10.846428242407528,49.176543070722424,,POINT (10.846428242407528 49.176543070722424),5,Connection Nodebus 890,0.4,n,,True,0.95,1.05,False,91720
68,10.847554128906257,49.180152592787685,,POINT (10.847554128906257 49.180152592787685),5,Connection Nodebus 937,0.4,n,,True,0.95,1.05,False,91720
69,10.846464467056625,49.176410794998866,,POINT (10.846464467056625 49.176410794998866),5,Connection Nodebus 1801,0.4,n,,True,0.95,1.05,False,91720
70,10.846472830805274,49.176384972934706,,POINT (10.846472830805274 49.176384972934706),5,Connection Nodebus 632,0.4,n,,True,0.95,1.05,False,91720
71,10.84761563404952,49.18029398396996,,POINT (10.84761563404952 49.18029398396996),5,Connection Nodebus 939,0.4,n,,True,0.95,1.05,False,91720
72,10.847635521381036,49.180331753850545,,POINT (10.847635521381036 49.180331753850545),5,Connection Nodebus 1570,0.4,n,,True,0.95,1.05,False,91720
73,10.847677868711829,49.180430974124526,,POINT (10.847677868711829 49.180430974124526),5,Connection Nodebus 943,0.4,n,,True,0.95,1.05,False,91720
74,10.846693258470928,49.17763906767873,,POINT (10.846693258470928 49.17763906767873),5,Consumer Nodebus 353,0.4,n,TH,True,0.95,1.05,True,91720
75,10.846593700000986,49.176393193375006,,POINT (10.846593700000986 49.176393193375006),5,Consumer Nodebus 631,0.4,n,SFH,True,0.95,1.05,True,91720
76,10.84745189742177,49.178922316159905,,POINT (10.84745189742177 49.178922316159905),5,Consumer Nodebus 792,0.4,n,SFH,True,0.95,1.05,True,91720
77,10.84765234997474,49.17882214335385,,POINT (10.84765234997474 49.17882214335385),5,Consumer Nodebus 794,0.4,n,SFH,True,0.95,1.05,True,91720
78,10.847253914953592,49.17796527430282,,POINT (10.847253914953592 49.17796527430282),5,Consumer Nodebus 798,0.4,n,SFH,True,0.95,1.05,True,91720
79,10.847036012277442,49.177998872426464,,POINT (10.847036012277442 49.177998872426464),5,Consumer Nodebus 800,0.4,n,SFH,True,0.95,1.05,True,91720
80,10.846786894999514,49.177836615655394,,POINT (10.846786894999514 49.177836615655394),5,Consumer Nodebus 807,0.4,n,SFH,True,0.95,1.05,True,91720
81,10.846562583201964,49.17701362074896,,POINT (10.846562583201964 49.17701362074896),5,Consumer Nodebus 813,0.4,n,SFH,True,0.95,1.05,True,91720
82,10.846460311404018,49.17716486688206,,POINT (10.846460311404018 49.17716486688206),5,Consumer Nodebus 815,0.4,n,SFH,True,0.95,1.05,True,91720
83,10.846422032568958,49.17695796284141,,POINT (10.846422032568958 49.17695796284141),5,Consumer Nodebus 819,0.4,n,SFH,True,0.95,1.05,True,91720
84,10.846014526351983,49.17647255790936,,POINT (10.846014526351983 49.17647255790936),5,Consumer Nodebus 889,0.4,n,SFH,True,0.95,1.05,True,91720
85,10.845864850018438,49.17653954337393,,POINT (10.845864850018438 49.17653954337393),5,Consumer Nodebus 891,0.4,n,SFH,True,0.95,1.05,True,91720
86,10.846171243279304,49.176603312753286,,POINT (10.846171243279304 49.176603312753286),5,Consumer Nodebus 893,0.4,n,SFH,True,0.95,1.05,True,91720
87,10.846028415255805,49.176791710706844,,POINT (10.846028415255805 49.176791710706844),5,Consumer Nodebus 899,0.4,n,SFH,True,0.95,1.05,True,91720
88,10.846185369618302,49.176799693093855,,POINT (10.846185369618302 49.176799693093855),5,Consumer Nodebus 901,0.4,n,SFH,True,0.95,1.05,True,91720
89,10.846130377319664,49.17690446454084,,POINT (10.846130377319664 49.17690446454084),5,Consumer Nodebus 903,0.4,n,SFH,True,0.95,1.05,True,91720
90,10.84612837977619,49.17709186791763,,POINT (10.84612837977619 49.17709186791763),5,Consumer Nodebus 905,0.4,n,SFH,True,0.95,1.05,True,91720
91,10.845629129119596,49.1772893614339,,POINT (10.845629129119596 49.1772893614339),5,Consumer Nodebus 907,0.4,n,SFH,True,0.95,1.05,True,91720
92,10.845869878437453,49.17759669869207,,POINT (10.845869878437453 49.17759669869207),5,Consumer Nodebus 909,0.4,n,SFH,True,0.95,1.05,True,91720
93,10.845161463402103,49.17778052517292,,POINT (10.845161463402103 49.17778052517292),5,Consumer Nodebus 911,0.4,n,SFH,True,0.95,1.05,True,91720
94,10.846318819511437,49.1776665366385,,POINT (10.846318819511437 49.1776665366385),5,Consumer Nodebus 914,0.4,n,SFH,True,0.95,1.05,True,91720
95,10.845583567943024,49.17767642302711,,POINT (10.845583567943024 49.17767642302711),5,Consumer Nodebus 916,0.4,n,SFH,True,0.95,1.05,True,91720
96,10.84654920003871,49.178275693410846,,POINT (10.84654920003871 49.178275693410846),5,Consumer Nodebus 918,0.4,n,SFH,True,0.95,1.05,True,91720
97,10.846687493059912,49.178232382563,,POINT (10.846687493059912 49.178232382563),5,Consumer Nodebus 920,0.4,n,SFH,True,0.95,1.05,True,91720
98,10.84594432855414,49.17868195446291,,POINT (10.84594432855414 49.17868195446291),5,Consumer Nodebus 922,0.4,n,SFH,True,0.95,1.05,True,91720
99,10.84679794532352,49.17865611496923,,POINT (10.84679794532352 49.17865611496923),5,Consumer Nodebus 924,0.4,n,SFH,True,0.95,1.05,True,91720
100,10.846957818268473,49.17980282744791,,POINT (10.846957818268473 49.17980282744791),5,Consumer Nodebus 926,0.4,n,SFH,True,0.95,1.05,True,91720
101,10.847232430014728,49.17985279531351,,POINT (10.847232430014728 49.17985279531351),5,Consumer Nodebus 928,0.4,n,SFH,True,0.95,1.05,True,91720
102,10.847941212632112,49.18003731672665,,POINT (10.847941212632112 49.18003731672665),5,Consumer Nodebus 930,0.4,n,SFH,True,0.95,1.05,True,91720
103,10.847736668258847,49.18004190853256,,POINT (10.847736668258847 49.18004190853256),5,Consumer Nodebus 932,0.4,n,SFH,True,0.95,1.05,True,91720
104,10.847319950011384,49.18000859338711,,POINT (10.847319950011384 49.18000859338711),5,Consumer Nodebus 934,0.4,n,SFH,True,0.95,1.05,True,91720
105,10.847401461678858,49.180176469148286,,POINT (10.847401461678858 49.180176469148286),5,Consumer Nodebus 936,0.4,n,SFH,True,0.95,1.05,True,91720
106,10.847850050004231,49.180248143393946,,POINT (10.847850050004231 49.180248143393946),5,Consumer Nodebus 938,0.4,n,SFH,True,0.95,1.05,True,91720
107,10.847530943321408,49.180459705435105,,POINT (10.847530943321408 49.180459705435105),5,Consumer Nodebus 942,0.4,n,SFH,True,0.95,1.05,True,91720
108,10.845511118729279,49.178170866441555,,POINT (10.845511118729279 49.178170866441555),5,Consumer Nodebus 1377,0.4,n,SFH,True,0.95,1.05,True,91720
109,10.845626342260903,49.178204395461194,,POINT (10.845626342260903 49.178204395461194),5,Consumer Nodebus 1379,0.4,n,SFH,True,0.95,1.05,True,91720
110,10.848775234180467,49.1792545548056,,POINT (10.848775234180467 49.1792545548056),5,Consumer Nodebus 1504,0.4,n,SFH,True,0.95,1.05,True,91720
111,10.848734300113705,49.1794064433393,,POINT (10.848734300113705 49.1794064433393),5,Consumer Nodebus 1506,0.4,n,SFH,True,0.95,1.05,True,91720
112,10.848589772775968,49.179054024628655,,POINT (10.848589772775968 49.179054024628655),5,Consumer Nodebus 1508,0.4,n,SFH,True,0.95,1.05,True,91720
113,10.848206567161116,49.1790441775185,,POINT (10.848206567161116 49.1790441775185),5,Consumer Nodebus 1510,0.4,n,SFH,True,0.95,1.05,True,91720
114,10.847615835983206,49.17906701847051,,POINT (10.847615835983206 49.17906701847051),5,Consumer Nodebus 1512,0.4,n,SFH,True,0.95,1.05,True,91720
115,10.84741924259506,49.18036806941024,,POINT (10.84741924259506 49.18036806941024),5,Consumer Nodebus 1569,0.4,n,SFH,True,0.95,1.05,True,91720
116,10.845835354540178,49.178241322135065,,POINT (10.845835354540178 49.178241322135065),5,Consumer Nodebus 1640,0.4,n,SFH,True,0.95,1.05,True,91720
117,10.848089900133363,49.179186843492666,,POINT (10.848089900133363 49.179186843492666),5,Consumer Nodebus 1659,0.4,n,SFH,True,0.95,1.05,True,91720
118,10.847085020616646,49.17959241324027,,POINT (10.847085020616646 49.17959241324027),5,Consumer Nodebus 1677,0.4,n,SFH,True,0.95,1.05,True,91720
119,10.845881275565823,49.17779813441951,,POINT (10.845881275565823 49.17779813441951),5,Consumer Nodebus 1730,0.4,n,SFH,True,0.95,1.05,True,91720
120,10.847122772787513,49.17817885243331,,POINT (10.847122772787513 49.17817885243331),5,Consumer Nodebus 1776,0.4,n,SFH,True,0.95,1.05,True,91720
121,10.845786082327923,49.176662077145714,,POINT (10.845786082327923 49.176662077145714),5,Consumer Nodebus 1786,0.4,n,SFH,True,0.95,1.05,True,91720
122,10.84582662634582,49.17631338071251,,POINT (10.84582662634582 49.17631338071251),5,Consumer Nodebus 1800,0.4,n,SFH,True,0.95,1.05,True,91720
123,10.846242180156814,49.176512324971846,,POINT (10.846242180156814 49.176512324971846),5,Consumer Nodebus 1814,0.4,n,SFH,True,0.95,1.05,True,91720
124,10.84611303805155,49.177557478427424,,POINT (10.84611303805155 49.177557478427424),5,Consumer Nodebus 1859,0.4,n,SFH,True,0.95,1.05,True,91720
125,10.846318951580722,49.177846144272,,POINT (10.846318951580722 49.177846144272),5,Consumer Nodebus 1891,0.4,n,SFH,True,0.95,1.05,True,91720
126,10.846415738955562,49.177923096314814,,POINT (10.846415738955562 49.177923096314814),5,Consumer Nodebus 1893,0.4,n,SFH,True,0.95,1.05,True,91720
127,10.846710787937425,49.17675988271367,,POINT (10.846710787937425 49.17675988271367),5,Consumer Nodebus 1921,0.4,n,SFH,True,0.95,1.05,True,91720
128,10.846665808452201,49.176670459462976,,POINT (10.846665808452201 49.176670459462976),5,Consumer Nodebus 1923,0.4,n,SFH,True,0.95,1.05,True,91720
129,10.846086277319586,49.177316816844005,,POINT (10.846086277319586 49.177316816844005),5,Consumer Nodebus 1950,0.4,n,SFH,True,0.95,1.05,True,91720
130,10.845831899585407,49.17736321759477,,POINT (10.845831899585407 49.17736321759477),5,Consumer Nodebus 1952,0.4,n,SFH,True,0.95,1.05,True,91720
131,10.846989053453202,49.17749152878,,POINT (10.846989053453202 49.17749152878),5,Consumer Nodebus 2025,0.4,n,TH,True,0.95,1.05,True,91720
132,10.846930996232711,49.17772555637765,,POINT (10.846930996232711 49.17772555637765),5,Consumer Nodebus 2028,0.4,n,TH,True,0.95,1.05,True,91720
133,10.846886316903774,49.17754792768599,,POINT (10.846886316903774 49.17754792768599),5,Consumer Nodebus 2030,0.4,n,TH,True,0.95,1.05,True,91720
134,10.846858827318735,49.17731054953185,,POINT (10.846858827318735 49.17731054953185),5,Consumer Nodebus 2038,0.4,n,TH,True,0.95,1.05,True,91720
135,10.846847959283151,49.17705181087537,,POINT (10.846847959283151 49.17705181087537),5,Consumer Nodebus 2040,0.4,n,TH,True,0.95,1.05,True,91720
136,10.846748364671301,49.177055261559396,,POINT (10.846748364671301 49.177055261559396),5,Consumer Nodebus 2042,0.4,n,TH,True,0.95,1.05,True,91720
137,10.84679651591697,49.17696171351111,,POINT (10.84679651591697 49.17696171351111),5,Consumer Nodebus 2044,0.4,n,TH,True,0.95,1.05,True,91720
138,10.847099794597732,49.1776880275441,,POINT (10.847099794597732 49.1776880275441),5,Consumer Nodebus 2132,0.4,n,TH,True,0.95,1.05,True,91720
139,10.845454370629408,49.17691855337437,,POINT (10.845454370629408 49.17691855337437),5,Consumer Nodebus 2134,0.4,n,TH,True,0.95,1.05,True,91720
140,10.846427712925568,49.17876430220616,,POINT (10.846427712925568 49.17876430220616),5,Consumer Nodebus 2151,0.4,n,MFH,True,0.95,1.05,True,91720
141,10.847739465473927,49.17955831343449,,POINT (10.847739465473927 49.17955831343449),5,Consumer Nodebus 2153,0.4,n,MFH,True,0.95,1.05,True,91720
142,10.847385902058912,49.17838713487651,,POINT (10.847385902058912 49.17838713487651),5,Consumer Nodebus 2189,0.4,n,MFH,True,0.95,1.05,True,91720
143,10.845706409974138,49.17678225900294,,POINT (10.845706409974138 49.17678225900294),5,Consumer Nodebus 2219,0.4,n,MFH,True,0.95,1.05,True,91720
144,10.845577032629041,49.17682093995442,,POINT (10.845577032629041 49.17682093995442),5,Consumer Nodebus 2221,0.4,n,MFH,True,0.95,1.05,True,91720
0,10.847408858645716,49.174237285802704,,POINT (10.847408858645716 49.174237285802704),6,LVbus 1,0.4,n,,True,0.95,1.05,False,91720
1,10.847408858645716,49.1743872858027,,POINT (10.847408858645716 49.1743872858027),6,MVbus 1,20.0,n,,True,0.95,1.05,False,91720
2,10.847408858645716,49.174237285802704,,POINT (10.847408858645716 49.174237285802704),6,Connection Nodebus 2238,0.4,n,,True,0.95,1.05,False,91720
3,10.847445040788413,49.174291251817976,,POINT (10.847445040788413 49.174291251817976),6,Connection Nodebus 2239,0.4,n,,True,0.95,1.05,False,91720
4,10.84776714187654,49.174568278454956,,POINT (10.84776714187654 49.174568278454956),6,Connection Nodebus 623,0.4,n,,True,0.95,1.05,False,91720
5,10.8473233,49.17448109668051,,POINT (10.8473233 49.17448109668051),6,Connection Nodebus 1959,0.4,n,,True,0.95,1.05,False,91720
6,10.84714440938463,49.17451819166372,,POINT (10.84714440938463 49.17451819166372),6,Connection Nodebus 1957,0.4,n,,True,0.95,1.05,False,91720
7,10.847786271427063,49.17467516922951,,POINT (10.847786271427063 49.17467516922951),6,Connection Nodebus 578,0.4,n,,True,0.95,1.05,False,91720
8,10.84812225896096,49.17399290377247,,POINT (10.84812225896096 49.17399290377247),6,Connection Nodebus 854,0.4,n,,True,0.95,1.05,False,91720
9,10.848215870332474,49.17405670438879,,POINT (10.848215870332474 49.17405670438879),6,Connection Nodebus 596,0.4,n,,True,0.95,1.05,False,91720
10,10.847818590096924,49.17481320701332,,POINT (10.847818590096924 49.17481320701332),6,Connection Nodebus 576,0.4,n,,True,0.95,1.05,False,91720
11,10.846832936007454,49.174582778361355,,POINT (10.846832936007454 49.174582778361355),6,Connection Nodebus 1737,0.4,n,,True,0.95,1.05,False,91720
12,10.848294110683641,49.174009623206025,,POINT (10.848294110683641 49.174009623206025),6,Connection Nodebus 2053,0.4,n,,True,0.95,1.05,False,91720
13,10.84680075999085,49.174589450277665,,POINT (10.84680075999085 49.174589450277665),6,Connection Nodebus 1856,0.4,n,,True,0.95,1.05,False,91720
14,10.848326586293267,49.17399008094397,,POINT (10.848326586293267 49.17399008094397),6,Connection Nodebus 2051,0.4,n,,True,0.95,1.05,False,91720
15,10.84837842727919,49.17434845077326,,POINT (10.84837842727919 49.17434845077326),6,Connection Nodebus 594,0.4,n,,True,0.95,1.05,False,91720
16,10.848314985318012,49.17387693038401,,POINT (10.848314985318012 49.17387693038401),6,Connection Nodebus 1811,0.4,n,,True,0.95,1.05,False,91720
17,10.846648982707038,49.174626621118975,,POINT (10.846648982707038 49.174626621118975),6,Connection Nodebus 1852,0.4,n,,True,0.95,1.05,False,91720
18,10.84650423458619,49.17466363345539,,POINT (10.84650423458619 49.17466363345539),6,Connection Nodebus 1912,0.4,n,,True,0.95,1.05,False,91720
19,10.848353473088107,49.17385377020243,,POINT (10.848353473088107 49.17385377020243),6,Connection Nodebus 852,0.4,n,,True,0.95,1.05,False,91720
20,10.847796763113346,49.17496519487307,,POINT (10.847796763113346 49.17496519487307),6,Connection Nodebus 573,0.4,n,,True,0.95,1.05,False,91720
21,10.846366361222485,49.174557094622564,,POINT (10.846366361222485 49.174557094622564),6,Connection Nodebus 874,0.4,n,,True,0.95,1.05,False,91720
22,10.847792710762134,49.175054705243106,,POINT (10.847792710762134 49.175054705243106),6,Connection Nodebus 585,0.4,n,,True,0.95,1.05,False,91720
23,10.848734687177986,49.17425195412257,,POINT (10.848734687177986 49.17425195412257),6,Connection Nodebus 1666,0.4,n,,True,0.95,1.05,False,91720
24,10.846249287684316,49.17472628697725,,POINT (10.846249287684316 49.17472628697725),6,Connection Nodebus 580,0.4,n,,True,0.95,1.05,False,91720
25,10.847775143900373,49.175244162233696,,POINT (10.847775143900373 49.175244162233696),6,Connection Nodebus 838,0.4,n,,True,0.95,1.05,False,91720
26,10.846537534984659,49.17486191633669,,POINT (10.846537534984659 49.17486191633669),6,Connection Nodebus 567,0.4,n,,True,0.95,1.05,False,91720
27,10.847768601373742,49.17529284243075,,POINT (10.847768601373742 49.17529284243075),6,Connection Nodebus 836,0.4,n,,True,0.95,1.05,False,91720
28,10.8489611161891,49.174190622715614,,POINT (10.8489611161891 49.174190622715614),6,Connection Nodebus 840,0.4,n,,True,0.95,1.05,False,91720
29,10.848471969269442,49.17365166303626,,POINT (10.848471969269442 49.17365166303626),6,Connection Nodebus 1759,0.4,n,,True,0.95,1.05,False,91720
