308,3.71,0
309,3.131755614,0
310,3.66,0
311,3.64,0
312,3.61,0
313,3.58,0
314,3.55,0
315,3.53,0
316,3.5,0
317,3.47,0
318,3.45,0
319,3.43,0
320,3.4,0
321,3.4,0
322,3.41,0
323,3.42,0
324,3.41,0
325,3.4,0
326,3.37,0
327,3.35,0
328,3.31,0
329,3.28,0
330,3.27,0
331,3.26,0
332,3.26,0
333,3.25,0
334,3.24,0
335,3.24,0
336,3.24,0
337,3.24,0
338,3.25,0
339,3.26,0
340,3.26,0
341,3.27,0
342,3.28,0
343,3.3,0
344,3.32,0
345,3.36,0
346,3.41,0
347,3.46,0
348,2.926194888,0
349,3.52,0
350,3.53,0
351,3.54,0
352,3.53,0
353,3.53,0
354,3.54,0
355,3.54,0
356,3.53,0
357,3.53,0
358,3.52,0
359,3.51,0
360,3.49,0
361,3.48,0
362,3.47,0
363,3.46,0
364,3.45,0
365,3.43,0
366,3.43,0
367,3.42,0
368,3.42,0
369,3.44,0
370,3.49,0
371,3.53,0
372,3.56,0
373,3.58,0
374,3.59,0
375,3.032465061,0
376,3.51,0
377,3.46,0
378,3.44,0
379,3.43,0
380,3.42,0
381,3.42,0
382,3.41,0
383,3.42,0
384,3.43,0
385,3.44,0
386,3.45,0
387,3.47,0
388,3.48,0
389,3.49,0
390,3.49,0
391,3.49,0
392,3.5,0
393,3.53,0
394,3.56,0
395,3.59,0
396,3.58,0
397,3.56,0
398,3.53,0
399,3.49,0
400,3.44,0
401,3.39,0
402,3.35,0
403,3.32,0
404,3.28,0
405,3.26,0
406,3.23,0
407,3.21,0
408,3.19,0
409,3.17,0
410,3.14,0
411,3.11,0
412,3.08,0
413,3.06,0
414,3.03,0
415,3.01,0
416,2.696772287,0
417,3.06,0
418,3.13,0
419,3.19,0
420,3.23,0
421,3.26,0
422,3.26,0
423,3.23,0
424,3.13,0
425,3.06,0
426,3.02,0
427,2.99,0
428,2.97,0
429,2.95,0
430,2.93,0
431,2.92,0
432,2.89,0
433,2.87,0
434,2.85,0
435,2.83,0
436,2.81,0
437,2.8,0
438,2.79,0
439,2.78,0
440,2.79,0
441,2.88,0
442,2.99,0
443,3.07,0
444,3.14,0
445,3.18,0
446,3.18,0
447,2.710484408,0
448,3.04,0
449,2.97,0
450,2.93,0
451,2.89,0
452,2.85,0
453,2.82,0
454,2.79,0
455,2.77,0
456,2.74,0
457,2.72,0
458,2.7,0
459,2.69,0
460,2.67,0
461,2.66,0
462,2.64,0
463,2.64,0
464,2.67,0
465,2.78,0
466,2.87,0
467,2.96,0
468,3.02,0
469,3.06,0
470,3.08,0
471,3.05,0
472,2.97,0
473,2.91,0
474,2.87,0
475,2.84,0
476,2.82,0
477,2.8,0
478,2.78,0
479,2.76,0
480,2.73,0
481,2.72,0
482,2.71,0
483,2.69,0
484,2.68,0
485,2.66,0
486,2.65,0
487,2.37250722,0
488,2.67,0
489,2.76,0
490,2.85,0
491,2.94,0
492,3.01,0
493,3.06,0
494,3.09,0
495,3.07,0
496,3,0
497,2.93,0
498,2.88,0
499,2.85,0
500,2.83,0
501,2.81,0
502,2.79,0
503,2.77,0
504,2.75,0
505,2.73,0
506,2.72,0
507,2.72,0
508,2.71,0
509,2.71,0
510,2.7,0
511,2.71,0
512,2.469704398,0
513,2.8,0
514,2.87,0
515,2.93,0
516,2.97,0
517,3,0
518,3,0
519,2.97,0
520,2.92,0
521,2.89,0
522,2.88,0
523,2.86,0
524,2.84,0
525,2.82,0
526,2.81,0
527,2.8,0
528,2.78,0
529,2.77,0
530,2.77,0
531,2.75,0
532,2.75,0
533,2.74,0
534,2.73,0
535,2.73,0
536,2.74,0
537,2.78,0
538,2.82,0
539,2.86,0
540,2.88,0
541,2.9,0
542,2.9,0
543,2.88,0
544,2.84,0
545,2.82,0
546,2.8,0
547,2.79,0
548,2.78,0
549,2.77,0
550,2.77,0
551,2.76,0
552,2.76,0
553,2.76,0
554,2.76,0
555,2.76,0
556,2.76,0
557,2.76,0
558,2.75,0
559,2.75,0
560,2.76,0
561,2.78,0
562,2.81,0
563,2.84,0
564,2.448393574,0
565,2.86,0
566,2.86,0
567,2.85,0
568,2.84,0
569,2.83,0
570,2.83,0
571,2.82,0
572,2.82,0
573,2.82,0
574,2.8,0
575,2.79,0
576,2.79,0
577,2.78,0
578,2.78,0
579,2.78,0
580,2.78,0
581,2.78,0
582,2.78,0
583,2.78,0
584,2.79,0
585,2.81,0
586,2.86,0
587,2.9,0
588,2.93,0
589,2.96,0
590,2.98,0
591,2.98,0
592,2.97,0
593,2.96,0
594,2.96,0
595,2.97,0
596,2.98,0
597,3,0
598,3.03,0
599,3.05,0
600,3.07,0
601,3.1,0
602,3.13,0
603,3.16,0
604,3.19,0
605,3.22,0
606,3.24,0
607,3.27,0
608,3.29,0
609,3.32,0
610,3.35,0
611,2.823765498,0
612,3.43,0
613,3.45,0
614,3.47,0
615,3.47,0
616,3.46,0
617,3.46,0
618,3.45,0
619,3.45,0
620,3.46,0
621,3.46,0
622,3.45,0
623,3.46,0
624,3.45,0
625,3.45,0
626,3.46,0
627,3.46,0
628,3.46,0
629,3.47,0
630,3.47,0
631,3.47,0
632,3.48,0
633,2.856228814,0
634,3.55,0
635,3.59,0
636,3.61,0
637,3.63,0
638,3.63,0
639,3.61,0
640,3.57,0
641,3.53,0
642,3.49,0
643,3.46,0
644,3.43,0
645,3.4,0
646,3.37,0
647,3.35,0
648,3.34,0
649,3.32,0
650,3.31,0
651,3.29,0
652,3.28,0
653,3.27,0
654,3.27,0
655,3.26,0
656,3.27,0
657,3.29,0
658,3.31,0
659,3.34,0
660,3.36,0
661,3.36,0
662,3.35,0
663,3.33,0
664,3.31,0
665,3.28,0
666,3.26,0
667,3.24,0
668,3.23,0
669,3.22,0
670,3.2,0
671,3.18,0
672,3.17,0
673,3.15,0
674,3.14,0
675,3.13,0
676,3.13,0
677,3.12,0
678,3.12,0
679,3.11,0
680,3.13,0
681,3.17,0
682,3.21,0
683,3.26,0
684,3.29,0
685,2.639549902,0
686,3.32,0
687,3.29,0
688,3.22,0
689,3.15,0
690,3.12,0
691,3.09,0
692,3.06,0
693,3.04,0
694,3.01,0
695,2.99,0
696,2.97,0
697,2.96,0
698,2.96,0
699,2.95,0
700,2.95,0
701,2.96,0
702,2.97,0
703,2.98,0
704,3.01,0
705,3.06,0
706,3.13,0
707,3.18,0
708,3.22,0
709,3.23,0
710,3.23,0
711,3.22,0
712,3.2,0
713,3.18,0
714,3.17,0
715,3.16,0
716,3.15,0
717,3.13,0
718,3.1,0
719,3.08,0
720,3.05,0
721,3.02,0
722,3,0
723,2.98,0
724,2.97,0
725,2.96,0
726,2.95,0
727,2.94,0
728,2.97,0
729,3.04,0
730,3.11,0
731,2.69370797,0
732,3.22,0
733,3.25,0
734,3.26,0
735,3.24,0
736,3.17,0
737,3.1,0
738,3.07,0
739,3.05,0
740,3.04,0
741,3.04,0
742,3.03,0
743,3.04,0
744,3.04,0
745,3.05,0
746,3.06,0
747,3.06,0
748,3.07,0
749,3.08,0
750,3.1,0
751,3.11,0
752,3.13,0
753,3.18,0
754,3.22,0
755,3.27,0
756,3.3,0
757,3.34,0
758,3.37,0
759,3.36,0
760,3.32,0
761,2.32650625,0
762,3.25,0
763,3.23,0
764,3.22,0
765,3.21,0
766,3.2,0
767,3.19,0
768,3.19,0
769,3.18,0
770,3.18,0
771,3.17,0
772,3.18,0
773,3.18,0
774,3.18,0
775,3.18,0
776,3.2,0
777,3.22,0
778,3.26,0
779,3.29,0
780,3.31,0
781,2.439876477,0
782,3.33,0
783,3.33,0
784,3.3,0
785,3.27,0
786,3.26,0
787,3.26,0
788,3.25,0
789,3.25,0
790,3.25,0
791,3.24,0
792,3.22,0
793,3.22,0
794,3.21,0
795,3.21,0
796,3.2,0
797,3.19,0
798,3.18,0
799,3.17,0
800,3.16,0
801,3.18,0
802,3.21,0
803,3.25,0
804,3.27,0
805,3.29,0
806,3.29,0
807,3.29,0
808,3.27,0
809,3.23,0
810,3.2,0
811,3.18,0
812,3.15,0
813,3.13,0
814,3.11,0
815,3.09,0
816,3.07,0
817,3.06,0
818,3.04,0
819,3.02,0
820,3.01,0
821,2.99,0
822,2.98,0
823,2.97,0
824,3,0
825,3.09,0
826,3.2,0
827,3.27,0
828,3.34,0
829,3.37,0
830,3.38,0
831,3.35,0
832,3.28,0
833,2.764957983,0
834,3.18,0
835,3.17,0
836,3.15,0
837,3.14,0
838,3.13,0
839,3.11,0
840,3.08,0
841,3.08,0
842,3.06,0
843,3.03,0
844,3.02,0
845,3.02,0
846,3.02,0
847,3.02,0
848,3.06,0
849,2.692398399,0
850,3.2,0
851,3.27,0
852,3.31,0
853,3.35,0
854,3.37,0
855,3.36,0
856,3.33,0
857,3.28,0
858,3.24,0
859,3.2,0
860,3.17,0
861,3.15,0
862,3.11,0
863,3.08,0
864,3.05,0
865,3.03,0
866,3.02,0
867,3,0
868,3,0
869,2.99,0
870,2.99,0
871,2.99,0
872,3.03,0
873,3.11,0
874,3.22,0
875,3.32,0
876,3.39,0
877,3.46,0
878,3.48,0
879,3.46,0
880,3.39,0
881,3.31,0
882,3.26,0
883,3.23,0
884,3.2,0
885,3.18,0
886,3.15,0
887,3.13,0
888,3.1,0
889,3.1,0
890,3.08,0
891,3.07,0
892,3.09,0
893,3.09,0
894,3.11,0
895,3.13,0
896,3.18,0
897,3.23,0
898,3.3,0
899,2.440808081,0
900,3.41,0
901,3.46,0
902,3.49,0
903,3.49,0
904,3.48,0
905,3.45,0
906,3.44,0
907,3.43,0
908,3.42,0
909,3.42,0
910,3.41,0
911,3.41,0
912,3.41,0
913,3.41,0
914,3.4,0
915,3.41,0
916,3.41,0
917,3.41,0
918,3.41,0
919,3.41,0
920,3.44,0
921,3.51,0
922,3.6,0
923,3.66,0
924,3.72,0
925,3.75,0
926,2.693577818,0
927,3.75,0
928,3.7,0
929,3.65,0
930,3.61,0
931,3.59,0
932,3.58,0
933,3.58,0
934,3.56,0
935,3.55,0
936,3.54,0
937,3.55,0
938,3.55,0
939,3.56,0
940,3.57,0
941,3.59,0
942,3.61,0
943,3.62,0
944,3.65,0
945,3.71,0
946,3.79,0
947,3.85,0
948,3.9,0
949,3.91,0
950,3.9,0
951,3.87,0
952,3.82,0
953,3.78,0
954,3.75,0
955,3.73,0
956,3.72,0
957,3.69,0
958,3.67,0
959,3.65,0
960,3.64,0
961,3.62,0
962,3.6,0
963,3.6,0
964,3.59,0
965,3.6,0
966,3.63,0
967,3.65,0
968,3.69,0
969,3.74,0
970,3.79,0
971,3.84,0
972,3.87,0
973,3.88,0
974,3.87,0
975,3.85,0
976,3.79,0
977,3.73,0
978,3.68,0
979,3.62,0
980,3.57,0
981,3.53,0
982,3.5,0
983,2.996624113,0
984,3.46,0
985,3.44,0
986,3.43,0
987,3.41,0
988,3.41,0
989,3.41,0
990,3.4,0
991,3.4,0
992,3.41,0
993,3.43,0
994,3.47,0
995,3.5,0
996,3.53,0
997,3.54,0
998,3.54,0
999,3.54,0
1000,3.51,0
1001,3.45,0
1002,3.42,0
1003,3.39,0
1004,2.878349746,0
1005,3.34,0
1006,3.31,0
1007,3.29,0
1008,3.29,0
1009,3.28,0
1010,3.28,0
1011,3.28,0
1012,3.27,0
1013,3.26,0
1014,3.25,0
1015,3.24,0
1016,3.26,0
1017,3.31,0
1018,3.37,0
1019,2.858522727,0
1020,3.47,0
1021,3.51,0
1022,3.54,0
1023,3.54,0
1024,3.5,0
1025,3.43,0
1026,3.38,0
1027,3.34,0
1028,3.32,0
1029,3.31,0
1030,3.28,0
1031,3.27,0
1032,3.25,0
1033,3.24,0
1034,3.22,0
1035,3.21,0
1036,3.21,0
1037,3.2,0
1038,2.782060555,0
1039,3.2,0
1040,3.27,0
1041,3.36,0
1042,3.48,0
1043,3.58,0
1044,3.66,0
1045,3.72,0
1046,3.76,0
1047,3.77,0
1048,3.71,0
1049,3.6,0
1050,3.51,0
1051,3.45,0
1052,3.4,0
1053,3.37,0
1054,3.33,0
1055,3.3,0
1056,3.26,0
1057,3.24,0
1058,3.21,0
1059,3.2,0
1060,3.19,0
1061,3.17,0
1062,3.16,0
1063,3.15,0
1064,3.24,0
1065,3.4,0
1066,3.57,0
1067,3.74,0
1068,3.88,0
1069,3.96,0
1070,4.01,0
1071,4.01,0
1072,3.95,0
1073,3.75,0
1074,3.59,0
1075,3.48,0
1076,3.41,0
1077,3.36,0
1078,3.3,0
1079,3.26,0
1080,3.23,0
1081,3.2,0
1082,3.17,0
1083,3.14,0
1084,3.12,0
1085,3.11,0
1086,3.1,0
1087,3.11,0
1088,3.28,0
1089,2.975976514,0
1090,3.75,0
1091,3.92,0
1092,4.02,0
1093,4.04,0
1094,4.05,0
1095,4.05,0
1096,4.03,0
1097,3.9,0
1098,3.75,0
1099,3.66,0
1100,3.57,0
1101,3.51,0
1102,3.45,0
1103,3.41,0
1104,3.36,0
1105,3.33,0
1106,3.29,0
1107,3.26,0
1108,3.25,0
1109,3.22,0
1110,3.2,0
1111,3.2,0
1112,3.37,0
1113,3.61,0
1114,3.194486098,0
1115,3.98,0
1116,4.04,0
1117,4.05,0
1118,4.06,0
1119,4.05,0
1120,4.03,0
1121,3.93,0
1122,3.77,0
1123,3.65,0
1124,3.55,0
1125,3.47,0
1126,3.43,0
1127,3.38,0
1128,3.33,0
1129,3.3,0
1130,3.26,0
1131,3.24,0
1132,3.22,0
1133,3.19,0
1134,3.18,0
1135,3.2,0
1136,3.35,0
1137,3.59,0
1138,3.83,0
1139,4,0
1140,4.05,0
1141,4.06,0
1142,4.06,0
1143,4.06,0
1144,4.04,0
1145,3.93,0
1146,3.8,0
1147,3.68,0
1148,3.6,0
1149,3.53,0
1150,3.48,0
1151,3.42,0
1152,3.37,0
1153,3.33,0
1154,3.29,0
1155,3.25,0
1156,3.22,0
1157,3.19,0
1158,3.18,0
1159,2.737998818,0
1160,3.35,0
1161,3.62,0
1162,3.86,0
1163,4,0
1164,4.05,0
1165,4.06,0
1166,4.06,0
1167,4.06,0
1168,4.05,0
1169,3.96,0
1170,3.8,0
1171,3.68,0
1172,3.61,0
1173,3.55,0
1174,3.5,0
1175,3.46,0
1176,3.46,0
1177,3.45,0
1178,3.43,0
1179,3.42,0
1180,3.42,0
1181,3.42,0
1182,3.43,0
1183,3.44,0
1184,2.913511706,0
1185,3.66,0
1186,3.77,0
1187,3.86,0
1188,3.91,0
1189,3.94,0
1190,3.95,0
1191,3.94,0
1192,3.9,0
1193,3.8,0
1194,3.72,0
1195,3.66,0
1196,3.6,0
1197,3.57,0
1198,3.51,0
1199,3.47,0
1200,3.44,0
1201,3.42,0
1202,3.38,0
1203,3.36,0
1204,3.35,0
1205,3.34,0
1206,3.34,0
1207,3.35,0
1208,3.43,0
1209,3.55,0
1210,3.69,0
1211,3.81,0
1212,3.9,0
1213,3.95,0
1214,3.98,0
1215,3.97,0
1216,3.94,0
1217,3.85,0
1218,3.77,0
1219,3.7,0
1220,3.64,0
1221,3.6,0
1222,3.56,0
1223,3.53,0
1224,3.5,0
1225,3.48,0
1226,3.47,0
1227,3.45,0
1228,3.45,0
1229,3.44,0
1230,3.43,0
1231,3.45,0
1232,3.54,0
1233,3.68,0
1234,2.942519149,0
1235,3.94,0
1236,4,0
1237,4.01,0
1238,4.02,0
1239,4.01,0
1240,3.99,0
1241,3.96,0
1242,3.92,0
1243,3.89,0
1244,3.87,0
1245,3.85,0
1246,3.85,0
1247,3.85,0
1248,3.84,0
1249,3.83,0
1250,3.82,0
1251,3.8,0
1252,3.79,0
1253,3.76,0
1254,3.74,0
1255,3.72,0
1256,3.71,0
1257,3.72,0
1258,3.74,0
1259,3.76,0
1260,3.78,0
1261,3.79,0
1262,3.79,0
1263,3.78,0
1264,3.74,0
1265,3.66,0
1266,3.57,0
1267,3.51,0
1268,3.44,0
1269,3.4,0
1270,2.708092532,0
1271,3.3,0
1272,3.25,0
1273,3.21,0
1274,3.18,0
1275,3.14,0
1276,3.12,0
1277,3.09,0
1278,3.06,0
1279,3.07,0
1280,3.15,0
1281,3.26,0
1282,3.39,0
1283,3.51,0
1284,3.62,0
1285,3.71,0
1286,3.74,0
1287,2.915704194,0
1288,3.68,0
1289,3.54,0
1290,3.44,0
1291,3.37,0
1292,3.32,0
1293,3.27,0
1294,3.21,0
1295,3.18,0
1296,3.14,0
1297,3.12,0
1298,3.08,0
1299,3.06,0
1300,3.04,0
1301,3.03,0
1302,3.02,0
1303,3.05,0
1304,3.22,0
1305,3.4,0
1306,3.6,0
1307,3.78,0
1308,3.182111437,0
1309,3.97,0
1310,3.99,0
1311,4,0
1312,3.97,0
1313,3.84,0
1314,3.66,0
1315,3.55,0
1316,3.46,0
1317,3.41,0
1318,3.34,0
1319,3.29,0
1320,3.25,0
1321,3.22,0
1322,3.2,0
1323,3.17,0
1324,3.15,0
1325,3.14,0
1326,3.13,0
1327,3.17,0
1328,3.38,0
1329,3.63,0
1330,3.88,0
1331,4.02,0
1332,4.05,0
1333,4.06,0
1334,4.06,0
1335,4.06,0
1336,4.05,0
1337,4.01,0
1338,3.89,0
1339,3.77,0
1340,3.68,0
1341,3.6,0
1342,3.51,0
1343,3.46,0
1344,3.4,0
1345,3.37,0
1346,3.32,0
1347,3.3,0
1348,3.28,0
1349,3.25,0
1350,2.822472089,0
1351,3.25,0
1352,3.47,0
1353,3.74,0
1354,3.96,0
1355,4.04,0
1356,4.06,0
1357,4.06,0
1358,4.06,0
1359,4.06,0
1360,4.06,0
1361,4.03,0
1362,3.93,0
1363,3.82,0
1364,3.7,0
1365,3.61,0
1366,3.53,0
1367,3.46,0
1368,3.4,0
1369,3.35,0
1370,3.31,0
1371,3.27,0
1372,3.25,0
1373,3.23,0
1374,3.2,0
1375,3.27,0
1376,3.53,0
1377,3.82,0
1378,4.04,0
1379,4.06,0
1380,3.417623457,0
1381,4.06,0
1382,4.06,0
1383,4.06,0
1384,4.06,0
1385,4.05,0
1386,3.99,0
1387,3.9,0
1388,3.81,0
1389,3.74,0
1390,3.69,0
1391,3.64,0
1392,3.62,0
1393,3.59,0
1394,3.56,0
1395,3.53,0
1396,3.52,0
1397,3.5,0
1398,3.49,0
1399,3.54,0
1400,3.72,0
1401,3.88,0
1402,3.271736264,0
1403,4.01,0
1404,4.02,0
1405,4.02,0
1406,4.02,0
1407,4.02,0
1408,4.01,0
1409,3.98,0
1410,3.95,0
1411,3.92,0
1412,3.89,0
1413,3.87,0
1414,3.84,0
1415,3.82,0
1416,3.79,0
1417,3.77,0
1418,3.75,0
1419,3.74,0
1420,3.73,0
1421,3.72,0
1422,3.7,0
1423,3.69,0
1424,3.71,0
1425,3.72,0
1426,3.73,0
1427,3.74,0
1428,3.75,0
1429,3.75,0
1430,3.74,0
1431,3.72,0
1432,3.7,0
1433,3.66,0
1434,3.62,0
1435,3.6,0
1436,3.57,0
1437,3.56,0
1438,3.54,0
1439,3.52,0
1440,3.5,0
1441,3.49,0
1442,3.48,0
1443,3.48,0
1444,3.47,0
1445,3.47,0
1446,3.47,0
1447,3.48,0
1448,3.51,0
1449,3.56,0
1450,3.61,0
1451,3.67,0
1452,3.72,0
1453,3.77,0
1454,3.122188955,0
1455,3.81,0
1456,3.81,0
1457,3.78,0
1458,3.74,0
1459,3.73,0
1460,3.74,0
1461,3.74,0
1462,3.75,0
1463,3.76,0
1464,3.77,0
1465,3.8,0
1466,3.82,0
1467,3.83,0
1468,3.83,0
1469,3.84,0
1470,3.83,0
1471,3.85,0
1472,3.9,0
1473,3.95,0
1474,3.99,0
1475,4.01,0
1476,4.03,0
1477,4.03,0
1478,4.04,0
1479,4.04,0
1480,4.03,0
1481,4.02,0
1482,4.01,0
1483,4,0
1484,3.339447087,0
1485,4,0
1486,4,0
1487,3.99,0
1488,3.99,0
1489,3.98,0
1490,3.97,0
1491,3.97,0
1492,3.96,0
1493,3.95,0
1494,3.95,0
1495,3.96,0
1496,3.99,0
1497,4,0
1498,3.99,0
1499,3.97,0
1500,3.94,0
1501,3.91,0
1502,3.88,0
1503,3.85,0
1504,3.81,0
1505,3.74,0
1506,3.69,0
1507,3.037410615,0
1508,3.64,0
1509,3.62,0
1510,3.61,0
1511,3.61,0
1512,3.59,0
1513,3.58,0
1514,3.57,0
1515,3.56,0
1516,3.55,0
1517,3.53,0
1518,3.53,0
1519,3.54,0
1520,3.58,0
1521,3.62,0
1522,3.66,0
1523,3.7,0
1524,3.73,0
1525,3.75,0
1526,3.76,0
1527,3.75,0
1528,3.74,0
1529,3.68,0
1530,3.61,0
1531,3.56,0
1532,3.53,0
1533,3.51,0
1534,3.48,0
1535,3.46,0
1536,3.45,0
1537,3.44,0
1538,3.43,0
1539,3.42,0
1540,3.41,0
1541,3.4,0
1542,3.4,0
1543,3.45,0
1544,2.997484769,0
1545,3.74,0
1546,3.89,0
1547,3.98,0
1548,4.03,0
1549,4.04,0
1550,4.05,0
1551,4.05,0
1552,4.05,0
1553,4.04,0
1554,4.02,0
1555,3.99,0
1556,3.98,0
1557,3.96,0
1558,3.96,0
1559,3.95,0
1560,3.95,0
1561,3.94,0
1562,3.93,0
1563,3.93,0
1564,3.93,0
1565,3.93,0
1566,3.93,0
1567,3.94,0
1568,3.96,0
1569,3.98,0
1570,4,0
1571,4,0
1572,3.99,0
1573,3.99,0
1574,3.10361103,0
1575,3.99,0
1576,3.97,0
1577,3.92,0
1578,3.85,0
1579,3.8,0
1580,3.78,0
1581,3.77,0
1582,3.77,0
1583,3.76,0
1584,3.75,0
1585,3.74,0
1586,3.73,0
1587,3.71,0
1588,3.69,0
1589,3.68,0
1590,3.67,0
1591,3.68,0
1592,3.71,0
1593,3.74,0
1594,3.77,0
1595,3.81,0
1596,3.84,0
1597,3.87,0
1598,3.88,0
1599,3.88,0
1600,3.85,0
1601,3.77,0
1602,3.69,0
1603,3.64,0
1604,3.63,0
1605,3.61,0
1606,3.61,0
1607,3.62,0
1608,3.63,0
1609,3.64,0
1610,3.65,0
1611,3.66,0
1612,3.67,0
1613,3.69,0
1614,3.7,0
1615,3.73,0
1616,3.77,0
1617,3.84,0
1618,3.92,0
1619,3.98,0
1620,4,0
1621,4.01,0
1622,4,0
1623,3.97,0
1624,3.92,0
1625,3.86,0
1626,3.82,0
1627,3.79,0
1628,3.77,0
1629,3.169724714,0
1630,3.74,0
1631,3.74,0
1632,3.73,0
1633,3.73,0
1634,3.72,0
1635,3.7,0
1636,3.69,0
1637,3.66,0
1638,3.64,0
1639,3.65,0
1640,3.7,0
1641,3.76,0
1642,3.81,0
1643,3.85,0
1644,3.88,0
1645,3.89,0
1646,3.89,0
1647,3.85,0
1648,3.8,0
1649,3.089411765,0
1650,3.66,0
1651,3.58,0
1652,3.53,0
1653,3.47,0
1654,3.44,0
1655,3.42,0
1656,3.41,0
1657,3.4,0
1658,3.39,0
1659,3.37,0
